Year,State,County,Ownership,Establishment Count,January Employment,February Employment,March Employment,Total Quarterly Wages,Average Weekly Wage,Employment Location Quotient Relative to U.S.,Total Wage Location Quotient Relative to U.S.
2025,Virginia,"Martinsville City, Virginia",Federal Government,3,60,56,56,"1,068,960","1,434",0.33,0.42
2025,Virginia,"Newport News City, Virginia",Federal Government,54,"5,466","5,469","5,462","110,427,954","1,554",2.78,2.4
2025,Virginia,"Norfolk City, Virginia",Federal Government,74,"21,555","21,557","21,525","576,257,349","2,057",7.77,8.34
2025,Virginia,"Norton City, Virginia",Federal Government,5,53,50,49,"1,267,618","1,925",0.82,1.33
2025,Virginia,"Petersburg City, Virginia",Federal Government,6,140,135,139,"2,834,322","1,580",0.61,0.7
2025,Virginia,"Poquoson City, Virginia",Federal Government,2,15,16,13,"590,975","3,100",0.36,1.11
2025,Virginia,"Portsmouth City, Virginia",Federal Government,27,"13,938","13,950","13,935","342,018,306","1,887",16.65,17.5
2025,Virginia,"Radford City, Virginia",Federal Government,3,104,102,103,"2,744,286","2,050",0.82,1.3
2025,Virginia,"Richmond City, Virginia",Federal Government,50,"7,011","7,036","6,975","211,694,999","2,324",2.18,2.17
2025,Virginia,"Roanoke City, Virginia",Federal Government,30,"1,550","1,531","1,529","37,578,614","1,881",1.19,1.37
2025,Virginia,"Salem City, Virginia",Federal Government,6,"1,932","1,942","1,896","55,190,213","2,207",4.8,6.35
2025,Virginia,"Staunton City, Virginia",Federal Government,6,78,77,76,"1,717,316","1,716",0.34,0.48
2025,Virginia,"Suffolk City, Virginia",Federal Government,15,"1,468","1,461","1,454","41,676,114","2,194",2.03,2.62
2025,Virginia,"Virginia Beach City, Virginia",Federal Government,52,"6,990","6,989","6,968","152,150,290","1,676",2.05,2.22
2025,Virginia,"Waynesboro City, Virginia",Federal Government,2,47,45,45,"821,673","1,384",0.23,0.26
2025,Virginia,"Williamsburg City, Virginia",Federal Government,11,220,226,224,"5,787,111","1,993",0.97,1.44
2025,Virginia,"Winchester City, Virginia",Federal Government,16,"1,068","1,060","1,055","33,394,282","2,421",2.2,3.32
2025,Virginia,"Unknown Or Undefined, Virginia",Federal Government,170,"6,917","6,904","6,655","218,562,279","2,463",1.48,1.13
2025,Washington,"Adams County, Washington",Federal Government,7,31,33,35,"526,973","1,228",0.2,0.18
2025,Washington,"Asotin County, Washington",Federal Government,8,71,68,68,"1,591,339","1,774",0.53,0.66
2025,Washington,"Benton County, Washington",Federal Government,33,661,658,652,"19,360,373","2,267",0.35,0.43
2025,Washington,"Chelan County, Washington",Federal Government,32,546,526,540,"11,881,124","1,701",0.66,0.76
2025,Washington,"Clallam County, Washington",Federal Government,26,384,391,393,"9,206,981","1,819",0.83,1.08
2025,Washington,"Clark County, Washington",Federal Government,43,"3,959","3,955","3,958","110,914,377","2,156",1.12,1.26
2025,Washington,"Columbia County, Washington",Federal Government,4,71,73,69,"1,744,817","1,890",2.55,3.19
2025,Washington,"Cowlitz County, Washington",Federal Government,18,219,211,211,"4,687,922","1,688",0.27,0.26
2025,Washington,"Douglas County, Washington",Federal Government,14,259,261,267,"6,598,501","1,935",1.13,1.69
2025,Washington,"Ferry County, Washington",Federal Government,12,130,134,140,"3,048,689","1,741",4.3,5.33
2025,Washington,"Franklin County, Washington",Federal Government,17,579,581,582,"13,138,127","1,740",0.82,0.99
2025,Washington,"Garfield County, Washington",Federal Government,6,119,119,126,"2,449,788","1,553",9.93,9.73
2025,Washington,"Grant County, Washington",Federal Government,24,737,718,733,"19,489,751","2,056",0.92,1.16
2025,Washington,"Grays Harbor County, Washington",Federal Government,28,189,187,187,"3,077,872","1,262",0.41,0.36
2025,Washington,"Island County, Washington",Federal Government,20,"1,363","1,360","1,358","25,255,887","1,428",3.85,3.54
2025,Washington,"Jefferson County, Washington",Federal Government,12,192,193,190,"4,071,816","1,634",1.07,1.15
2025,Washington,"King County, Washington",Federal Government,188,"18,964","18,897","18,835","544,784,542","2,217",0.68,0.43
2025,Washington,"Kitsap County, Washington",Federal Government,64,"21,448","21,427","21,327","571,910,637","2,056",11.75,12.96
2025,Washington,"Kittitas County, Washington",Federal Government,16,141,147,147,"3,124,422","1,658",0.44,0.53
2025,Washington,"Klickitat County, Washington",Federal Government,17,84,80,82,"1,558,717","1,462",0.61,0.52
2025,Washington,"Lewis County, Washington",Federal Government,33,243,231,237,"5,675,865","1,842",0.45,0.55
2025,Washington,"Lincoln County, Washington",Federal Government,11,51,52,53,"887,825","1,313",1.03,0.99
2025,Washington,"Mason County, Washington",Federal Government,13,71,68,68,"1,360,465","1,517",0.24,0.24
2025,Washington,"Okanogan County, Washington",Federal Government,32,333,334,348,"7,819,251","1,778",1.07,1.53
2025,Washington,"Pacific County, Washington",Federal Government,15,58,61,61,"1,082,442","1,388",0.5,0.53
2025,Washington,"Pend Oreille County, Washington",Federal Government,10,89,89,94,"2,329,500","1,976",1.54,1.83
2025,Washington,"Pierce County, Washington",Federal Government,96,"11,468","11,473","11,402","267,456,899","1,797",1.75,1.73
2025,Washington,"San Juan County, Washington",Federal Government,10,57,58,57,"1,240,695","1,665",0.51,0.64
2025,Washington,"Skagit County, Washington",Federal Government,29,331,328,361,"7,149,941","1,618",0.35,0.31
2025,Washington,"Skamania County, Washington",Federal Government,9,90,89,90,"1,863,586","1,599",2.15,2.41
2025,Washington,"Snohomish County, Washington",Federal Government,63,"2,631","2,637","2,648","65,096,603","1,898",0.46,0.4
2025,Washington,"Spokane County, Washington",Federal Government,107,"5,119","5,089","5,066","114,851,746","1,735",1.08,1.08
2025,Washington,"Stevens County, Washington",Federal Government,23,282,284,291,"6,737,891","1,814",1.35,1.74
2025,Washington,"Thurston County, Washington",Federal Government,35,915,903,910,"23,686,482","2,004",0.36,0.38
2025,Washington,"Wahkiakum County, Washington",Federal Government,4,12,11,11,"248,149","1,684",0.8,1.17
2025,Washington,"Walla Walla County, Washington",Federal Government,20,"1,888","1,880","1,876","28,523,158","1,166",3.48,2.8
2025,Washington,"Whatcom County, Washington",Federal Government,43,"1,572","1,577","1,566","51,818,057","2,536",0.86,1.27
2025,Washington,"Whitman County, Washington",Federal Government,21,225,233,231,"4,722,766","1,582",0.64,0.58
2025,Washington,"Yakima County, Washington",Federal Government,53,"1,278","1,276","1,263","26,377,731","1,595",0.58,0.71
2025,Washington,"Unknown Or Undefined, Washington",Federal Government,106,"2,999","3,001","3,001","79,802,423","2,046",2.03,0.86
2025,West Virginia,"Barbour County, West Virginia",Federal Government,7,30,30,30,"541,520","1,389",0.41,0.38
2025,West Virginia,"Berkeley County, West Virginia",Federal Government,32,"3,496","3,474","3,403","101,895,501","2,267",4.59,6.94
2025,West Virginia,"Boone County, West Virginia",Federal Government,24,53,55,54,"1,029,248","1,466",0.59,0.57
2025,West Virginia,"Braxton County, West Virginia",Federal Government,12,62,58,58,"1,015,395","1,316",0.6,0.69
2025,West Virginia,"Brooke County, West Virginia",Federal Government,7,31,31,31,"438,833","1,089",0.22,0.17
2025,West Virginia,"Cabell County, West Virginia",Federal Government,27,"1,202","1,199","1,205","25,633,891","1,640",1.2,1.34
2025,West Virginia,"Calhoun County, West Virginia",Federal Government,6,10,11,11,"144,523","1,042",0.46,0.4
2025,West Virginia,"Clay County, West Virginia",Federal Government,11,13,13,13,"164,993",976,0.49,0.49
2025,West Virginia,"Doddridge County, West Virginia",Federal Government,2,9,10,10,"150,599","1,198",0.33,0.21
2025,West Virginia,"Fayette County, West Virginia",Federal Government,39,146,144,149,"2,638,455","1,387",0.77,0.88
2025,West Virginia,"Gilmer County, West Virginia",Federal Government,6,282,278,282,"6,968,953","1,910",7.98,12.3
2025,West Virginia,"Grant County, West Virginia",Federal Government,10,50,53,53,"1,148,689","1,699",0.74,0.98
2025,West Virginia,"Greenbrier County, West Virginia",Federal Government,21,102,95,102,"1,725,429","1,332",0.42,0.52
2025,West Virginia,"Hampshire County, West Virginia",Federal Government,18,42,37,36,"633,508","1,271",0.44,0.54
2025,West Virginia,"Hancock County, West Virginia",Federal Government,5,58,57,60,"1,067,694","1,408",0.35,0.36
2025,West Virginia,"Hardy County, West Virginia",Federal Government,9,50,51,49,"1,135,290","1,747",0.42,0.59
2025,West Virginia,"Harrison County, West Virginia",Federal Government,39,"4,823","4,801","4,791","127,100,223","2,035",6.64,8.15
2025,West Virginia,"Jackson County, West Virginia",Federal Government,14,74,72,72,"1,173,047","1,242",0.49,0.45
2025,West Virginia,"Jefferson County, West Virginia",Federal Government,28,"1,873","1,855","1,833","65,099,059","2,701",5.58,9.57
2025,West Virginia,"Kanawha County, West Virginia",Federal Government,81,"2,071","2,064","2,053","51,056,659","1,904",1.11,1.3
2025,West Virginia,"Lewis County, West Virginia",Federal Government,8,38,38,38,"630,165","1,276",0.33,0.32
2025,West Virginia,"Lincoln County, West Virginia",Federal Government,12,46,40,45,"561,499",989,0.87,0.85
2025,West Virginia,"Logan County, West Virginia",Federal Government,28,90,88,88,"1,903,125","1,651",0.39,0.44
2025,West Virginia,"McDowell County, West Virginia",Federal Government,31,336,338,331,"7,647,239","1,756",4.46,5.7
2025,West Virginia,"Marion County, West Virginia",Federal Government,22,184,199,191,"4,149,760","1,668",0.56,0.66
2025,West Virginia,"Marshall County, West Virginia",Federal Government,9,67,60,58,"1,005,354","1,254",0.29,0.24
2025,West Virginia,"Mason County, West Virginia",Federal Government,16,86,85,87,"1,625,778","1,454",0.68,0.62
2025,West Virginia,"Mercer County, West Virginia",Federal Government,17,150,148,148,"3,137,646","1,623",0.39,0.51
2025,West Virginia,"Mineral County, West Virginia",Federal Government,10,81,81,82,"1,831,690","1,732",0.49,0.57
2025,West Virginia,"Mingo County, West Virginia",Federal Government,22,70,71,72,"1,006,012","1,090",0.84,0.71
2025,West Virginia,"Monongalia County, West Virginia",Federal Government,26,"1,143","1,155","1,146","31,261,257","2,095",0.99,1.22
2025,West Virginia,"Monroe County, West Virginia",Federal Government,13,186,190,195,"4,237,534","1,713",4.83,7
2025,West Virginia,"Morgan County, West Virginia",Federal Government,3,27,29,28,"462,119","1,270",0.48,0.51
2025,West Virginia,"Nicholas County, West Virginia",Federal Government,21,89,89,92,"1,582,457","1,353",0.68,0.73
2025,West Virginia,"Ohio County, West Virginia",Federal Government,16,371,362,367,"9,703,078","2,036",0.72,1.02
2025,West Virginia,"Pendleton County, West Virginia",Federal Government,9,17,15,17,"263,511","1,241",0.61,0.66
2025,West Virginia,"Pleasants County, West Virginia",Federal Government,3,20,18,20,"323,894","1,289",0.46,0.38
2025,West Virginia,"Pocahontas County, West Virginia",Federal Government,12,64,65,68,"1,126,651","1,320",1.07,1.24
2025,West Virginia,"Preston County, West Virginia",Federal Government,15,841,838,838,"25,435,057","2,332",6.18,10.25
2025,West Virginia,"Putnam County, West Virginia",Federal Government,17,206,197,200,"4,392,369","1,681",0.48,0.51
2025,West Virginia,"Raleigh County, West Virginia",Federal Government,56,"1,840","1,830","1,875","47,263,482","1,967",2.99,4.3
2025,West Virginia,"Randolph County, West Virginia",Federal Government,24,151,156,148,"3,178,277","1,612",0.74,1.06
2025,West Virginia,"Ritchie County, West Virginia",Federal Government,8,26,26,24,"346,185","1,051",0.43,0.37
2025,West Virginia,"Roane County, West Virginia",Federal Government,8,27,27,27,"445,787","1,270",0.51,0.53
2025,West Virginia,"Summers County, West Virginia",Federal Government,9,46,42,44,"1,003,923","1,755",1.08,1.8
2025,West Virginia,"Taylor County, West Virginia",Federal Government,7,44,43,44,"744,824","1,312",0.65,0.59
2025,West Virginia,"Tucker County, West Virginia",Federal Government,9,71,67,68,"1,426,497","1,598",1.28,1.83
2025,West Virginia,"Tyler County, West Virginia",Federal Government,4,15,17,17,"229,910","1,083",0.45,0.31
2025,West Virginia,"Upshur County, West Virginia",Federal Government,6,113,113,113,"2,197,522","1,496",0.77,0.93
2025,West Virginia,"Wayne County, West Virginia",Federal Government,19,"1,675","1,664","1,670","47,013,274","2,166",10.07,14.24
2025,West Virginia,"Webster County, West Virginia",Federal Government,6,12,12,12,"194,673","1,248",0.42,0.52
2025,West Virginia,"Wetzel County, West Virginia",Federal Government,10,35,35,34,"523,810","1,162",0.36,0.28
2025,West Virginia,"Wirt County, West Virginia",Federal Government,4,36,36,37,"878,819","1,861",2.6,4.65
2025,West Virginia,"Wood County, West Virginia",Federal Government,24,"2,251","2,251","2,249","61,653,420","2,107",3.3,4.9
2025,West Virginia,"Wyoming County, West Virginia",Federal Government,23,74,74,73,"1,622,003","1,694",0.82,0.93
2025,West Virginia,"Unknown Or Undefined, West Virginia",Federal Government,70,"1,501","1,509","1,487","46,992,951","2,412",2.79,3.1
2025,Wisconsin,"Adams County, Wisconsin",Federal Government,5,267,262,259,"7,790,613","2,282",3.26,6.06
2025,Wisconsin,"Ashland County, Wisconsin",Federal Government,19,149,153,148,"2,895,572","1,485",0.99,1.17
2025,Wisconsin,"Barron County, Wisconsin",Federal Government,14,127,123,126,"2,472,719","1,518",0.31,0.38
2025,Wisconsin,"Bayfield County, Wisconsin",Federal Government,12,110,109,117,"1,978,124","1,359",1.54,1.78
2025,Wisconsin,"Brown County, Wisconsin",Federal Government,31,"1,222","1,206","1,201","27,765,870","1,766",0.39,0.41
2025,Wisconsin,"Buffalo County, Wisconsin",Federal Government,10,169,162,161,"3,813,651","1,789",2.49,3.58
2025,Wisconsin,"Burnett County, Wisconsin",Federal Government,4,24,27,27,"438,471","1,297",0.28,0.3
2025,Wisconsin,"Calumet County, Wisconsin",Federal Government,10,56,54,57,"844,918","1,168",0.19,0.16
2025,Wisconsin,"Chippewa County, Wisconsin",Federal Government,16,255,257,261,"5,397,893","1,611",0.51,0.6
2025,Wisconsin,"Clark County, Wisconsin",Federal Government,16,88,90,88,"1,569,867","1,362",0.41,0.43
2025,Wisconsin,"Columbia County, Wisconsin",Federal Government,19,168,161,154,"2,972,567","1,420",0.37,0.41
2025,Wisconsin,"Crawford County, Wisconsin",Federal Government,10,71,70,70,"1,014,303","1,109",0.56,0.53
2025,Wisconsin,"Dane County, Wisconsin",Federal Government,64,"5,566","5,518","5,487","136,051,394","1,895",0.8,0.76
2025,Wisconsin,"Dodge County, Wisconsin",Federal Government,23,178,188,184,"3,535,547","1,483",0.26,0.25
2025,Wisconsin,"Door County, Wisconsin",Federal Government,12,70,72,70,"1,216,187","1,324",0.29,0.31
2025,Wisconsin,"Douglas County, Wisconsin",Federal Government,13,166,163,167,"3,646,195","1,696",0.55,0.67
2025,Wisconsin,"Dunn County, Wisconsin",Federal Government,11,83,86,84,"1,565,336","1,428",0.24,0.25
2025,Wisconsin,"Eau Claire County, Wisconsin",Federal Government,17,261,252,247,"5,330,241","1,618",0.22,0.24
2025,Wisconsin,"Florence County, Wisconsin",Federal Government,4,18,18,18,"314,920","1,346",1.02,1.46
2025,Wisconsin,"Fond du Lac County, Wisconsin",Federal Government,21,196,189,194,"3,649,472","1,455",0.23,0.21
2025,Wisconsin,"Forest County, Wisconsin",Federal Government,7,90,93,92,"1,694,066","1,422",1.49,1.84
2025,Wisconsin,"Grant County, Wisconsin",Federal Government,24,128,126,127,"2,116,917","1,282",0.39,0.42
2025,Wisconsin,"Green County, Wisconsin",Federal Government,11,89,86,90,"1,548,330","1,348",0.3,0.3
2025,Wisconsin,"Green Lake County, Wisconsin",Federal Government,9,50,50,53,"805,484","1,215",0.49,0.45
2025,Wisconsin,"Iowa County, Wisconsin",Federal Government,13,64,65,73,"1,255,249","1,434",0.36,0.31
2025,Wisconsin,"Iron County, Wisconsin",Federal Government,5,16,16,16,"219,923","1,057",0.51,0.55
2025,Wisconsin,"Jackson County, Wisconsin",Federal Government,10,82,84,84,"1,537,536","1,419",0.58,0.65
2025,Wisconsin,"Jefferson County, Wisconsin",Federal Government,14,166,163,165,"3,526,532","1,647",0.26,0.3
2025,Wisconsin,"Juneau County, Wisconsin",Federal Government,13,205,198,203,"3,969,245","1,512",1.17,1.33
2025,Wisconsin,"Kenosha County, Wisconsin",Federal Government,18,274,266,267,"5,295,170","1,514",0.19,0.19
2025,Wisconsin,"Kewaunee County, Wisconsin",Federal Government,7,73,67,71,"1,306,205","1,429",0.55,0.61
2025,Wisconsin,"La Crosse County, Wisconsin",Federal Government,20,498,488,492,"11,028,696","1,722",0.36,0.41
2025,Wisconsin,"Lafayette County, Wisconsin",Federal Government,11,40,43,41,"673,007","1,252",0.43,0.44
2025,Wisconsin,"Langlade County, Wisconsin",Federal Government,7,47,46,46,"759,642","1,261",0.34,0.39
2025,Wisconsin,"Lincoln County, Wisconsin",Federal Government,5,49,48,49,"838,010","1,325",0.26,0.26
2025,Wisconsin,"Manitowoc County, Wisconsin",Federal Government,20,185,174,176,"3,841,827","1,657",0.28,0.33
2025,Wisconsin,"Marathon County, Wisconsin",Federal Government,24,337,353,356,"7,657,515","1,689",0.27,0.3
2025,Wisconsin,"Marinette County, Wisconsin",Federal Government,14,205,203,202,"4,895,114","1,852",0.61,0.84
2025,Wisconsin,"Marquette County, Wisconsin",Federal Government,10,54,56,55,"963,184","1,347",0.74,0.72
2025,Wisconsin,"Menominee County, Wisconsin",Federal Government,2,5,5,5,"71,289","1,097",0.13,0.11
2025,Wisconsin,"Milwaukee County, Wisconsin",Federal Government,84,"9,329","9,261","9,216","238,743,897","1,981",1.03,1.05
2025,Wisconsin,"Monroe County, Wisconsin",Federal Government,34,"2,350","2,319","2,332","52,621,196","1,735",5.79,7.12
2025,Wisconsin,"Oconto County, Wisconsin",Federal Government,13,95,93,88,"1,514,367","1,266",0.52,0.59
2025,Wisconsin,"Oneida County, Wisconsin",Federal Government,16,215,213,211,"4,575,677","1,652",0.67,0.84
2025,Wisconsin,"Outagamie County, Wisconsin",Federal Government,28,647,642,638,"15,113,672","1,810",0.31,0.34
2025,Wisconsin,"Ozaukee County, Wisconsin",Federal Government,11,149,151,154,"2,640,246","1,342",0.2,0.17
2025,Wisconsin,"Pepin County, Wisconsin",Federal Government,5,27,29,28,"481,583","1,323",0.64,0.66
2025,Wisconsin,"Pierce County, Wisconsin",Federal Government,13,108,109,105,"1,832,671","1,313",0.54,0.6
2025,Wisconsin,"Polk County, Wisconsin",Federal Government,14,126,125,130,"2,491,426","1,509",0.43,0.52
2025,Wisconsin,"Portage County, Wisconsin",Federal Government,17,169,167,170,"3,308,034","1,509",0.27,0.25
2025,Wisconsin,"Price County, Wisconsin",Federal Government,7,82,82,82,"1,526,158","1,432",0.91,1.07
