Year,State,County,Ownership,Establishment Count,January Employment,February Employment,March Employment,Total Quarterly Wages,Average Weekly Wage,Employment Location Quotient Relative to U.S.,Total Wage Location Quotient Relative to U.S.
2025,Vermont,"Bennington County",Federal Government,21,195,190,185,"4,470,645","1,810",0.58,0.68
2025,Vermont,"Caledonia County",Federal Government,25,92,94,98,"1,507,520","1,225",0.46,0.39
2025,Vermont,"Chittenden County",Federal Government,68,"2,569","2,557","2,566","60,475,953","1,814",1.3,1.23
2025,Vermont,"Essex County",Federal Government,13,91,92,94,"2,483,406","2,069",4.74,7.68
2025,Vermont,"Franklin County",Federal Government,32,"1,124","1,115","1,127","25,400,698","1,741",3.42,3.66
2025,Vermont,"Grand Isle County",Federal Government,6,53,52,51,"1,249,135","1,848",2.24,3.11
2025,Vermont,"Lamoille County",Federal Government,13,55,58,57,"1,108,833","1,505",0.23,0.23
2025,Vermont,"Orange County",Federal Government,24,56,59,60,"1,026,592","1,354",0.41,0.38
2025,Vermont,"Orleans County",Federal Government,28,258,254,258,"6,002,596","1,799",1.28,1.8
2025,Vermont,"Rutland County",Federal Government,38,286,282,280,"5,309,809","1,445",0.57,0.53
2025,Vermont,"Washington County",Federal Government,34,258,254,259,"5,459,890","1,634",0.4,0.37
2025,Vermont,"Windham County",Federal Government,31,116,115,113,"2,284,085","1,532",0.27,0.29
2025,Vermont,"Windsor County",Federal Government,43,"1,426","1,414","1,426","43,626,708","2,360",3.21,4.67
2025,Vermont,"Unknown Or Undefined",Federal Government,45,320,326,318,"9,673,468","2,316",1.79,2.46
2025,Virginia,"Accomack County",Federal Government,45,595,596,599,"16,448,433","2,121",2.45,3.75
2025,Virginia,"Albemarle County",Federal Government,21,952,947,947,"27,726,545","2,248",0.75,0.93
2025,Virginia,"Alleghany County",Federal Government,5,15,17,17,"254,091","1,197",0.27,0.26
2025,Virginia,"Amelia County",Federal Government,6,32,26,30,"507,556","1,331",0.62,0.68
2025,Virginia,"Amherst County",Federal Government,7,64,65,62,"1,222,481","1,477",0.41,0.53
2025,Virginia,"Appomattox County",Federal Government,6,36,34,35,"619,562","1,362",0.51,0.65
2025,Virginia,"Arlington County",Federal Government,90,"25,777","25,615","25,415","985,637,222","2,961",7.34,6.3
2025,Virginia,"Augusta County",Federal Government,25,134,136,144,"2,241,128","1,249",0.25,0.19
2025,Virginia,"Bath County",Federal Government,7,26,26,24,"415,956","1,263",0.55,0.49
2025,Virginia,"Bedford County",Federal Government,16,140,136,133,"2,467,137","1,392",0.37,0.43
2025,Virginia,"Bland County",Federal Government,5,14,13,13,"165,430",954,0.32,0.22
2025,Virginia,"Botetourt County",Federal Government,10,59,56,62,"1,053,142","1,373",0.28,0.24
2025,Virginia,"Brunswick County",Federal Government,14,33,31,31,"561,518","1,364",0.46,0.5
2025,Virginia,"Buchanan County",Federal Government,16,54,54,57,"1,097,611","1,535",0.5,0.47
2025,Virginia,"Buckingham County",Federal Government,7,27,25,25,"470,009","1,409",0.42,0.48
2025,Virginia,"Campbell County",Federal Government,11,68,67,67,"1,176,175","1,344",0.19,0.12
2025,Virginia,"Caroline County",Federal Government,19,411,414,413,"7,837,737","1,461",3.03,3.74
2025,Virginia,"Carroll County",Federal Government,9,39,38,38,"565,335","1,134",0.34,0.38
2025,Virginia,"Charles City County",Federal Government,5,17,19,18,"357,068","1,526",0.48,0.53
2025,Virginia,"Charlotte County",Federal Government,13,38,35,40,"546,497","1,116",0.74,0.65
2025,Virginia,"Chesterfield County",Federal Government,24,"3,482","3,465","3,458","86,701,137","1,923",1.21,1.47
2025,Virginia,"Clarke County",Federal Government,6,27,23,24,"438,732","1,368",0.31,0.31
2025,Virginia,"Craig County",Federal Government,4,11,11,11,"206,974","1,447",0.72,0.78
2025,Virginia,"Culpeper County",Federal Government,17,223,215,214,"5,401,502","1,912",0.68,0.9
2025,Virginia,"Cumberland County",Federal Government,3,12,12,12,"219,043","1,404",0.43,0.54
2025,Virginia,"Dickenson County",Federal Government,8,33,30,30,"458,512","1,138",0.47,0.42
2025,Virginia,"Dinwiddie County",Federal Government,12,54,50,49,"1,066,307","1,608",0.25,0.24
2025,Virginia,"Essex County",Federal Government,10,22,18,22,"326,232","1,214",0.32,0.32
2025,Virginia,"Fairfax County",Federal Government,160,"28,487","28,199","27,693","991,003,018","2,710",2.24,1.98
2025,Virginia,"Fauquier County",Federal Government,28,759,764,756,"34,795,799","3,523",1.64,3.45
2025,Virginia,"Floyd County",Federal Government,7,35,34,36,"649,475","1,427",0.49,0.67
2025,Virginia,"Fluvanna County",Federal Government,8,31,32,32,"572,006","1,389",0.35,0.33
2025,Virginia,"Franklin County",Federal Government,13,96,90,88,"1,630,438","1,373",0.29,0.35
2025,Virginia,"Frederick County",Federal Government,16,"1,451","1,458","1,439","41,772,508","2,217",1.89,2.55
2025,Virginia,"Giles County",Federal Government,8,29,29,29,"564,761","1,498",0.29,0.33
2025,Virginia,"Gloucester County",Federal Government,16,91,86,89,"1,669,867","1,449",0.45,0.54
2025,Virginia,"Goochland County",Federal Government,10,40,37,37,"660,539","1,337",0.1,0.03
2025,Virginia,"Grayson County",Federal Government,7,23,20,21,"383,211","1,382",0.33,0.46
2025,Virginia,"Greene County",Federal Government,6,30,28,27,"443,299","1,204",0.35,0.41
2025,Virginia,"Greensville County",Federal Government,4,27,26,24,"427,909","1,282",0.38,0.3
2025,Virginia,"Halifax County",Federal Government,14,80,81,80,"1,421,445","1,361",0.35,0.37
2025,Virginia,"Hanover County",Federal Government,19,189,196,196,"4,228,320","1,679",0.17,0.2
2025,Virginia,"Henrico County",Federal Government,27,"2,471","2,466","2,457","54,645,023","1,705",0.67,0.57
2025,Virginia,"Henry County",Federal Government,9,77,72,71,"1,203,042","1,262",0.23,0.26
2025,Virginia,"Highland County",Federal Government,4,5,5,5,"98,870","1,521",0.43,0.55
2025,Virginia,"Isle of Wight County",Federal Government,15,81,80,79,"1,653,495","1,590",0.42,0.31
2025,Virginia,"James City County",Federal Government,7,85,80,79,"1,657,484","1,568",0.14,0.16
2025,Virginia,"King and Queen County",Federal Government,7,9,9,8,"123,275","1,094",0.36,0.3
2025,Virginia,"King George County",Federal Government,15,"5,767","5,770","5,768","204,716,173","2,730",21.86,23.49
2025,Virginia,"King William County",Federal Government,5,29,29,29,"474,987","1,260",0.36,0.28
2025,Virginia,"Lancaster County",Federal Government,10,36,33,34,"530,376","1,188",0.38,0.35
2025,Virginia,"Lee County",Federal Government,13,443,434,433,"10,274,996","1,810",5.3,8.21
2025,Virginia,"Loudoun County",Federal Government,62,"6,825","6,801","6,589","237,164,144","2,707",1.69,2.07
2025,Virginia,"Louisa County",Federal Government,9,64,60,66,"1,173,181","1,425",0.33,0.28
2025,Virginia,"Lunenburg County",Federal Government,5,17,17,17,"276,435","1,251",0.38,0.41
2025,Virginia,"Madison County",Federal Government,10,52,53,57,"908,837","1,295",0.96,0.94
2025,Virginia,"Mathews County",Federal Government,14,18,18,17,"278,040","1,211",0.56,0.66
2025,Virginia,"Mecklenburg County",Federal Government,15,119,112,112,"2,113,389","1,422",0.49,0.54
2025,Virginia,"Middlesex County",Federal Government,10,20,20,20,"366,339","1,409",0.33,0.39
2025,Virginia,"Montgomery County",Federal Government,17,238,243,244,"5,333,871","1,698",0.29,0.32
2025,Virginia,"Nelson County",Federal Government,12,136,139,137,"3,986,560","2,233",1.78,3.18
2025,Virginia,"New Kent County",Federal Government,7,51,48,43,"848,640","1,379",0.36,0.43
2025,Virginia,"Northampton County",Federal Government,14,34,36,35,"527,766","1,160",0.42,0.47
2025,Virginia,"Northumberland County",Federal Government,9,28,28,28,"467,962","1,286",0.66,0.73
2025,Virginia,"Nottoway County",Federal Government,8,239,238,239,"5,395,272","1,739",2.31,2.93
2025,Virginia,"Orange County",Federal Government,12,81,72,69,"1,594,448","1,657",0.38,0.52
2025,Virginia,"Page County",Federal Government,8,162,159,170,"2,900,456","1,363",1.65,1.94
2025,Virginia,"Patrick County",Federal Government,11,38,40,36,"618,074","1,251",0.46,0.62
2025,Virginia,"Pittsylvania County",Federal Government,17,85,78,78,"1,306,674","1,251",0.31,0.32
2025,Virginia,"Powhatan County",Federal Government,4,51,50,49,"1,006,995","1,549",0.3,0.35
2025,Virginia,"Prince Edward County",Federal Government,9,63,59,61,"1,148,333","1,448",0.36,0.42
2025,Virginia,"Prince George County",Federal Government,23,"4,489","4,502","4,497","104,393,398","1,786",15.49,16.49
2025,Virginia,"Prince William County",Federal Government,58,"8,018","7,949","7,678","239,578,658","2,338",2.77,4.03
2025,Virginia,"Pulaski County",Federal Government,9,62,59,58,"968,531","1,249",0.21,0.19
2025,Virginia,"Rappahannock County",Federal Government,5,11,9,10,"204,978","1,577",0.33,0.41
2025,Virginia,"Richmond County",Federal Government,7,31,29,30,"525,145","1,347",0.54,0.58
2025,Virginia,"Roanoke County",Federal Government,8,145,142,139,"3,226,615","1,748",0.19,0.24
2025,Virginia,"Rockbridge County",Federal Government,9,23,23,24,"387,050","1,276",0.21,0.23
2025,Virginia,"Rockingham County",Federal Government,22,131,127,130,"2,346,085","1,395",0.19,0.17
2025,Virginia,"Russell County",Federal Government,13,68,65,65,"1,228,371","1,432",0.55,0.64
2025,Virginia,"Scott County",Federal Government,10,55,52,54,"865,627","1,241",0.56,0.6
2025,Virginia,"Shenandoah County",Federal Government,18,136,134,132,"2,688,083","1,543",0.52,0.62
2025,Virginia,"Smyth County",Federal Government,10,88,84,82,"1,442,638","1,311",0.37,0.4
2025,Virginia,"Southampton County",Federal Government,14,45,45,45,"816,716","1,396",0.67,0.74
2025,Virginia,"Spotsylvania County",Federal Government,10,156,147,140,"4,433,785","2,310",0.19,0.35
2025,Virginia,"Stafford County",Federal Government,26,"5,360","5,470","5,196","202,761,173","2,920",5.72,9.82
2025,Virginia,"Surry County",Federal Government,5,7,8,8,"140,900","1,414",0.18,0.09
2025,Virginia,"Sussex County",Federal Government,8,57,50,48,"1,348,986","2,008",0.8,1.28
2025,Virginia,"Tazewell County",Federal Government,19,70,67,67,"1,034,704","1,170",0.26,0.26
2025,Virginia,"Warren County",Federal Government,13,273,271,266,"7,630,799","2,174",1.06,1.71
2025,Virginia,"Washington County",Federal Government,14,116,114,120,"2,524,439","1,664",0.3,0.38
2025,Virginia,"Westmoreland County",Federal Government,10,54,52,53,"862,464","1,252",0.89,1.04
2025,Virginia,"Wise County",Federal Government,15,173,172,171,"3,649,150","1,632",0.8,1.1
2025,Virginia,"Wythe County",Federal Government,10,75,77,76,"1,216,136","1,231",0.34,0.35
2025,Virginia,"York County",Federal Government,20,"1,167","1,159","1,156","25,087,132","1,663",2.7,3.16
2025,Virginia,"Alexandria City",Federal Government,48,"8,974","8,903","9,032","312,599,619","2,681",5.81,6.48
2025,Virginia,"Bristol City",Federal Government,7,94,91,90,"1,912,032","1,605",0.46,0.62
2025,Virginia,"Buena Vista City",Federal Government,3,20,20,21,"420,153","1,589",0.48,0.51
2025,Virginia,"Charlottesville City",Federal Government,18,439,429,429,"10,698,497","1,904",0.6,0.63
2025,Virginia,"Chesapeake City",Federal Government,25,"1,355","1,332","1,327","28,174,226","1,620",0.66,0.7
2025,Virginia,"Colonial Heights City",Federal Government,2,29,27,28,"524,288","1,440",0.15,0.19
2025,Virginia,"Covington City",Federal Government,5,45,46,47,"855,692","1,431",0.66,0.58
2025,Virginia,"Danville City",Federal Government,7,112,105,105,"2,075,857","1,488",0.22,0.25
2025,Virginia,"Emporia City",Federal Government,3,5,4,4,"99,055","1,758",0.06,0.11
2025,Virginia,"Fairfax City",Federal Government,22,740,749,669,"23,949,101","2,561",1.38,2.17
2025,Virginia,"Falls Church City",Federal Government,18,"2,022","2,011","1,991","73,911,728","2,831",8.25,11.19
2025,Virginia,"Franklin City",Federal Government,2,20,22,20,"392,131","1,460",0.27,0.36
2025,Virginia,"Fredericksburg City",Federal Government,26,"1,184","1,177","1,123","38,961,243","2,581",2.33,3.78
2025,Virginia,"Galax City",Federal Government,5,44,42,40,"684,692","1,254",0.37,0.47
2025,Virginia,"Hampton City",Federal Government,48,"7,375","7,366","7,355","200,763,591","2,097",7.57,9.51
2025,Virginia,"Harrisonburg City",Federal Government,14,213,213,215,"4,425,570","1,593",0.35,0.43
2025,Virginia,"Hopewell City",Federal Government,3,26,26,25,"527,166","1,580",0.18,0.17
2025,Virginia,"Lexington City",Federal Government,7,55,48,50,"917,267","1,384",0.45,0.53
2025,Virginia,"Lynchburg City",Federal Government,15,257,258,250,"5,585,016","1,685",0.27,0.29
2025,Virginia,"Manassas City",Federal Government,22,991,962,911,"32,312,242","2,604",1.98,2.39
2025,Virginia,"Manassas Park City",Federal Government,5,26,25,25,"1,057,692","3,212",0.35,0.68
2025,Virginia,"Martinsville City",Federal Government,3,60,56,56,"1,068,960","1,434",0.33,0.42
2025,Virginia,"Newport News City",Federal Government,54,"5,466","5,469","5,462","110,427,954","1,554",2.78,2.4
2025,Virginia,"Norfolk City",Federal Government,74,"21,555","21,557","21,525","576,257,349","2,057",7.77,8.34
2025,Virginia,"Norton City",Federal Government,5,53,50,49,"1,267,618","1,925",0.82,1.33
2025,Virginia,"Petersburg City",Federal Government,6,140,135,139,"2,834,322","1,580",0.61,0.7
2025,Virginia,"Poquoson City",Federal Government,2,15,16,13,"590,975","3,100",0.36,1.11
2025,Virginia,"Portsmouth City",Federal Government,27,"13,938","13,950","13,935","342,018,306","1,887",16.65,17.5
2025,Virginia,"Radford City",Federal Government,3,104,102,103,"2,744,286","2,050",0.82,1.3
2025,Virginia,"Richmond City",Federal Government,50,"7,011","7,036","6,975","211,694,999","2,324",2.18,2.17
2025,Virginia,"Roanoke City",Federal Government,30,"1,550","1,531","1,529","37,578,614","1,881",1.19,1.37
2025,Virginia,"Salem City",Federal Government,6,"1,932","1,942","1,896","55,190,213","2,207",4.8,6.35
2025,Virginia,"Staunton City",Federal Government,6,78,77,76,"1,717,316","1,716",0.34,0.48
2025,Virginia,"Suffolk City",Federal Government,15,"1,468","1,461","1,454","41,676,114","2,194",2.03,2.62
2025,Virginia,"Virginia Beach City",Federal Government,52,"6,990","6,989","6,968","152,150,290","1,676",2.05,2.22
2025,Virginia,"Waynesboro City",Federal Government,2,47,45,45,"821,673","1,384",0.23,0.26
2025,Virginia,"Williamsburg City",Federal Government,11,220,226,224,"5,787,111","1,993",0.97,1.44
2025,Virginia,"Winchester City",Federal Government,16,"1,068","1,060","1,055","33,394,282","2,421",2.2,3.32
2025,Virginia,"Unknown Or Undefined",Federal Government,170,"6,917","6,904","6,655","218,562,279","2,463",1.48,1.13
2025,Washington,"Adams County",Federal Government,7,31,33,35,"526,973","1,228",0.2,0.18
2025,Washington,"Asotin County",Federal Government,8,71,68,68,"1,591,339","1,774",0.53,0.66
2025,Washington,"Benton County",Federal Government,33,661,658,652,"19,360,373","2,267",0.35,0.43
2025,Washington,"Chelan County",Federal Government,32,546,526,540,"11,881,124","1,701",0.66,0.76
2025,Washington,"Clallam County",Federal Government,26,384,391,393,"9,206,981","1,819",0.83,1.08
2025,Washington,"Clark County",Federal Government,43,"3,959","3,955","3,958","110,914,377","2,156",1.12,1.26
2025,Washington,"Columbia County",Federal Government,4,71,73,69,"1,744,817","1,890",2.55,3.19
2025,Washington,"Cowlitz County",Federal Government,18,219,211,211,"4,687,922","1,688",0.27,0.26
2025,Washington,"Douglas County",Federal Government,14,259,261,267,"6,598,501","1,935",1.13,1.69
2025,Washington,"Ferry County",Federal Government,12,130,134,140,"3,048,689","1,741",4.3,5.33
2025,Washington,"Franklin County",Federal Government,17,579,581,582,"13,138,127","1,740",0.82,0.99
2025,Washington,"Garfield County",Federal Government,6,119,119,126,"2,449,788","1,553",9.93,9.73
2025,Washington,"Grant County",Federal Government,24,737,718,733,"19,489,751","2,056",0.92,1.16
2025,Washington,"Grays Harbor County",Federal Government,28,189,187,187,"3,077,872","1,262",0.41,0.36
2025,Washington,"Island County",Federal Government,20,"1,363","1,360","1,358","25,255,887","1,428",3.85,3.54
2025,Washington,"Jefferson County",Federal Government,12,192,193,190,"4,071,816","1,634",1.07,1.15
2025,Washington,"King County",Federal Government,188,"18,964","18,897","18,835","544,784,542","2,217",0.68,0.43
2025,Washington,"Kitsap County",Federal Government,64,"21,448","21,427","21,327","571,910,637","2,056",11.75,12.96
2025,Washington,"Kittitas County",Federal Government,16,141,147,147,"3,124,422","1,658",0.44,0.53
2025,Washington,"Klickitat County",Federal Government,17,84,80,82,"1,558,717","1,462",0.61,0.52
2025,Washington,"Lewis County",Federal Government,33,243,231,237,"5,675,865","1,842",0.45,0.55
2025,Washington,"Lincoln County",Federal Government,11,51,52,53,"887,825","1,313",1.03,0.99
2025,Washington,"Mason County",Federal Government,13,71,68,68,"1,360,465","1,517",0.24,0.24
2025,Washington,"Okanogan County",Federal Government,32,333,334,348,"7,819,251","1,778",1.07,1.53
2025,Washington,"Pacific County",Federal Government,15,58,61,61,"1,082,442","1,388",0.5,0.53
2025,Washington,"Pend Oreille County",Federal Government,10,89,89,94,"2,329,500","1,976",1.54,1.83
2025,Washington,"Pierce County",Federal Government,96,"11,468","11,473","11,402","267,456,899","1,797",1.75,1.73
2025,Washington,"San Juan County",Federal Government,10,57,58,57,"1,240,695","1,665",0.51,0.64
2025,Washington,"Skagit County",Federal Government,29,331,328,361,"7,149,941","1,618",0.35,0.31
2025,Washington,"Skamania County",Federal Government,9,90,89,90,"1,863,586","1,599",2.15,2.41
2025,Washington,"Snohomish County",Federal Government,63,"2,631","2,637","2,648","65,096,603","1,898",0.46,0.4
2025,Washington,"Spokane County",Federal Government,107,"5,119","5,089","5,066","114,851,746","1,735",1.08,1.08
2025,Washington,"Stevens County",Federal Government,23,282,284,291,"6,737,891","1,814",1.35,1.74
2025,Washington,"Thurston County",Federal Government,35,915,903,910,"23,686,482","2,004",0.36,0.38
2025,Washington,"Wahkiakum County",Federal Government,4,12,11,11,"248,149","1,684",0.8,1.17
2025,Washington,"Walla Walla County",Federal Government,20,"1,888","1,880","1,876","28,523,158","1,166",3.48,2.8
2025,Washington,"Whatcom County",Federal Government,43,"1,572","1,577","1,566","51,818,057","2,536",0.86,1.27
2025,Washington,"Whitman County",Federal Government,21,225,233,231,"4,722,766","1,582",0.64,0.58
2025,Washington,"Yakima County",Federal Government,53,"1,278","1,276","1,263","26,377,731","1,595",0.58,0.71
2025,Washington,"Unknown Or Undefined",Federal Government,106,"2,999","3,001","3,001","79,802,423","2,046",2.03,0.86
2025,West Virginia,"Barbour County",Federal Government,7,30,30,30,"541,520","1,389",0.41,0.38
2025,West Virginia,"Berkeley County",Federal Government,32,"3,496","3,474","3,403","101,895,501","2,267",4.59,6.94
2025,West Virginia,"Boone County",Federal Government,24,53,55,54,"1,029,248","1,466",0.59,0.57
